assay_chembl_id,canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value,pKi,activity_class,dataset_version,target_chembl_id,target_name,acquisition_date,rdkit_molecular_weight,rdkit_logp,rdkit_hbd,rdkit_hba,rdkit_tpsa,rdkit_rotatable_bonds,rdkit_num_rings,rdkit_num_aromatic_rings,rdkit_num_saturated_rings,rdkit_num_aliphatic_rings,rdkit_num_atoms,rdkit_num_heavy_atoms,rdkit_num_heteroatoms,rdkit_bertz_ct,rdkit_balaban_j,rdkit_kappa1,rdkit_kappa2,rdkit_kappa3,rdkit_max_partial_charge,rdkit_min_partial_charge,rdkit_slogp,rdkit_smr,rdkit_num_pharmacophore_features,mordred_WPath,mordred_ECIndex,mordred_Radius,mordred_Diameter,mordred_ATS8i,mordred_ATS8v,mordred_ATS7i,mordred_ATS7v,mordred_ATS6i,mordred_ATS6v,mordred_ATS5i,mordred_ATS5v,mordred_ATS4i,mordred_ATS4v,mordred_ATS3v,mordred_ATS3i,mordred_ATS2v,mordred_ATS2i,mordred_ATS1v,mordred_ATS8m,mordred_ATS7m,mordred_ATS0v,mordred_ATS6m,mordred_ATS5m,mordred_ATS4m,mordred_ATS0i,mordred_ATS3m,mordred_ATS1i,mordred_ATS2m,mordred_ATS0m,mordred_ATS1m,mordred_ATSC0m,mordred_ATS8Z,mordred_ATS7Z,mordred_ATS6Z,mordred_ATS5Z,mordred_ATSC0v,mordred_ATS4Z,mordred_ATS3Z,mordred_ATS2Z,mordred_ATS8se,mordred_ATS7se,mordred_ATSC7m,mordred_ATS6se,mordred_ATSC5m,mordred_ATSC6m,mordred_ATS0Z,mordred_ATSC7v,mordred_ATSC5v,mordred_ATSC8v,geom_phi_resonance,geom_pi_resonance,geom_sqrt2_resonance,geom_e_resonance,geom_geometric_complexity,geom_molecular_symmetry,geom_lipophilic_balance,geom_polar_surface_ratio,geom_harmonic_mean,geom_geometric_mean,geom_phi_pi_interaction,geom_sqrt2_e_interaction,feature_version,feature_date
CHEMBL1038007,Cc1ccc2c(c1)c1c(n2CCc2ccccc2)CCN(C)C1,CHEMBL592752,Ki,nM,85.11,pKi,,7.07,7.070019409484486,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1166,442,6,11,17059.113669090126,15318.653377352,18438.15302676952,18138.81599241665,19841.01997048628,19648.10132372544,20218.88723558757,20471.94658599327,21656.812191966725,22147.28856432239,22734.891988171337,17771.086670530436,19863.504823477237,13815.347386759135,13150.079114671375,3412.700314000001,4402.584020999998,10126.49314952162,4986.972588000001,5333.359082000002,5727.747883999998,7523.1852520919765,6331.950585000001,7192.778224289595,6043.372280999999,3446.3241749999993,4185.280994000004,1474.3691331063822,1055.0,1304.0,1469.0,1553.0,2538.9063141260362,1676.0,1790.0,1646.0,767.2007119999998,833.2019239999997,-188.43977556043473,900.146288,-77.07571203440466,-318.61625317428707,878.0,-33.16109610637073,-386.5853799086119,-912.7997212381576,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL945767,O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)C(F)(F)F,CHEMBL252816,Ki,nM,10.0,Ki,nM,10.0,8.0,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3787,1039,9,18,20449.424974610476,18586.22660338381,23446.416976296074,21278.544677418853,22814.699625859754,24251.236723715003,26877.11610001921,25858.274092176624,26131.779437637386,27706.591418629916,28571.95232102915,24231.608393715702,26091.228027065124,17920.861884078302,17055.114855915042,6252.658292287998,6961.721177841599,13259.055976421349,8364.6000890704,8673.195467288,8899.012275782401,9714.409070528827,10464.217630257599,9144.114480444907,10505.59169195491,6639.1542734493105,6703.513054505602,2756.4972899022905,1760.0,1977.0,2345.0,2443.0,2910.3631483303366,2519.0,2845.0,2749.0,930.9128420000002,1073.747758,-33.50460686761599,1089.1960299999998,126.96887949537195,-1152.527890077216,1648.0,-214.28128870593213,565.7307931591619,564.2069651727703,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL672209,c1ccc(CCN2CCC(c3cc(-c4cccs4)[nH]n3)CC2)cc1,CHEMBL77743,Ki,nM,65.0,Ki,nM,65.0,7.187086643357144,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1606,623,8,15,15125.620416059293,13766.361266797938,14114.869400688758,15637.788033587896,16007.033985126307,15560.838634516853,20390.565392106717,17222.79993588343,20211.326105556884,19369.649231661962,20497.688299573096,18752.773012862537,19967.904700490628,13471.613135296122,13511.834449309297,3596.2659519999993,4463.076712,10511.983913329688,4571.452776999998,4825.0794080000005,5721.919226,7530.043113987827,6065.561993,7238.275280966096,6741.122264999999,4525.083639000002,4829.025045000004,2101.761825702128,1098.0,1303.0,1314.0,1411.0,2567.772841580343,1664.0,1741.0,1835.0,686.2113139999998,661.904052,-711.0824335296513,721.7036079999999,473.35699918379316,183.5421678827522,1146.0,-746.6903888394337,683.9934372854992,-846.5216245419799,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL4229838,O=S(=O)(c1cncc2ccccc12)N1CCC[C@H]1CCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1,CHEMBL4250244,Ki,nM,13.0,Ki,nM,13.0,7.886056647693163,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4523,1159,9,18,28766.273834928103,24990.46528923234,27862.673762930757,29238.659374430605,29439.194946343327,30323.54864109967,31422.21666356361,32433.061588597662,30312.834665586368,34931.4168796997,35062.61106701936,26993.703084346525,30422.84342897328,19349.741847898396,19688.144756653084,7127.626525,8914.516533999999,15266.688279473392,9862.469235999999,11362.557099,12572.805022,10404.205937085222,12847.979073999997,10076.860931261503,11583.582225999999,7650.127542,8048.174389999998,3472.8937300615385,2142.0,2587.0,2806.0,3187.0,3444.6516649501314,3498.0,3507.0,3070.0,1312.5342360000002,1307.936408,-1425.2468265973964,1377.8475999999998,-115.60081380000008,-752.1274900790535,1906.0,-1541.006760869145,8.082506773011351,-658.4129989956344,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL4409079,NC(=O)c1ccn(-c2cccc(OC(=O)NCCCN3CCN(c4ccccc4)CC3)c2)c1,CHEMBL4554053,Ki,nM,66.0,Ki,nM,66.0,7.180456064458132,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4229,1174,11,21,18397.81443782223,17485.145678582117,20406.04127930877,18982.445449470342,23750.561246143425,21317.90419632887,26492.323308305316,24146.538154590693,25426.822598451578,25834.13003184784,26603.84863263993,24140.27744414762,24129.695577332837,17594.523829896494,16777.43116720989,5831.451466,6066.462863999998,13355.094329231712,6694.247438999997,7111.536978000001,7884.6890859999985,10145.024982410723,8303.304561999998,9687.269981974308,8445.537328,5384.953129000003,6029.936756000004,2154.450604467742,1661.0,1727.0,1918.0,2057.0,3076.47692999192,2256.0,2341.0,2288.0,871.5354800000001,940.4069040000003,197.65296912903224,1088.0596280000002,164.42587140686769,313.1527836071798,1366.0,110.4397492094108,216.71859090938935,-210.367181701299,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL894519,COc1ccc(OC)c(S(=O)(=O)N[C@H]2CC[C@@H](N3CCN(c4ccccc4OC(C)C)CC3)CC2)c1,CHEMBL236832,Ki,nM,81.0,Ki,nM,81.0,7.091514981121351,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4752,1145,10,19,32317.200562350707,27034.31698631243,34943.12821791691,29083.322398515782,39713.23659500776,33073.317737548656,38852.653765882875,36586.94783407823,34745.61658592225,36311.34467058778,34221.464335241,30972.004139123168,28653.60049091742,22736.37501206487,19430.286753943114,7791.014278999998,8204.709208999999,15055.896021291663,9340.066776,11580.572785999999,12557.592358,12303.542468018313,12098.862018,11420.838541881507,10595.214844000002,6831.029515000001,7838.642495000002,3257.726058666666,2318.0,2459.0,2822.0,3371.0,3823.0305496212454,3549.0,3371.0,2882.0,1462.868488,1591.359328,-584.5471811644437,1818.4635060000003,-996.3601889155559,-1308.9796490488884,1734.0,-480.9538925950342,-1084.1236699494507,-294.5598058447822,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL671418,Cc1ccc2c(c1)C(=O)N(CCCCCN1CC=C(c3c[nH]c4ccccc34)CC1)C2=O,CHEMBL130261,Ki,nM,40.0,Ki,nM,40.0,7.397940008672037,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3682,1078,10,19,20416.843081119907,17328.173022712377,21539.536961818616,19315.074140729488,24251.225606314118,21908.5040017765,26145.73400324771,24556.82973194481,27231.520542936065,28024.386432207502,29688.34455704477,24239.971496495218,26449.61168258778,17850.150866046843,17484.57293196578,4708.341641,4977.1185259999975,13499.109009322647,5732.295481999999,6728.924556000001,8117.05454,9790.682283168222,9052.500132000003,9397.678991377506,8523.877511000002,5025.121272000002,5834.217260000002,2028.4443489836067,1391.0,1496.0,1721.0,1977.0,3175.8984996029185,2334.0,2513.0,2304.0,911.9367560000003,983.5813360000002,-428.02877661972576,1107.2684479999998,-345.96211048105346,-717.8859908943833,1276.0,-768.897145323161,-413.6426701853222,349.9996335828002,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL2211560,CCCN1CCC(c2c[nH]c3cc(F)ccc23)CC1,CHEMBL2207484,Ki,nM,43.0,Ki(app),nM,43.0,7.366531544420414,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,739,368,6,12,8378.846366254238,6844.722261561244,12084.950943488766,8753.819918464207,16379.587521179361,11673.992086196036,18016.910550684264,14754.844005410288,18287.21905948512,16967.173131988588,17827.58491712221,17212.339680340283,16042.396133081807,12137.79420053804,10613.330756783065,2022.6547233728002,2375.704518096,8092.701413164325,2816.142856260799,3746.518857095999,4539.013186883199,6638.014475409229,5045.562324521599,6176.485012004298,5002.866516670399,3082.8947021497706,3489.602836835198,1388.258284968746,593.0,701.0,869.0,1128.0,2069.2075088837705,1331.0,1441.0,1372.0,374.797344,521.719464,412.52166217381085,705.9013960000001,-93.68016601141606,174.46512959098095,776.0,374.8767250031446,-405.9891965928484,-48.6844929898523,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL4416273,OC1(c2ccc(Cl)cc2)CCN(CCCc2ccc(F)cc2)CC1,CHEMBL4579971,Ki,nM,61.66,pKi,,7.21,7.209996479609511,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1619,626,8,16,12480.361119874045,12512.632111157043,14381.715015630929,13828.020761857488,18953.589228623056,15405.25774922395,21900.440714388253,17437.98119253912,22245.838624877648,20121.054645570206,22322.709582811993,19974.40679577166,19568.415854839004,13384.11864754364,13078.140601666624,3674.4109594736005,4355.693858686402,10325.984071179273,5065.687513686398,4674.609215835201,5430.464271686401,7657.397854627128,6989.110257521601,7076.291114213946,6704.036101670399,4978.457766149772,4518.623338835205,2403.8733262167116,1084.0,1261.0,1434.0,1381.0,2515.3966760429375,1630.0,1976.0,1801.0,586.829538,663.7290479999998,-687.0085348426068,839.8195980000002,884.7519226243088,1042.6417943219615,1226.0,-106.87924259485003,441.9289880213314,-888.179344828097,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3706129,N#Cc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)cc1,CHEMBL3676915,Ki,nM,15.19,Ki,nM,15.19,7.818442226137214,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4514,1277,11,22,28057.187115758985,21832.291602598976,28215.683287712654,25139.5461556031,27400.62107462581,26416.994626122418,32322.83493042434,27585.518704958282,33711.2135459412,30825.77112960671,32737.2267397154,30112.659701197557,28628.672576983336,19787.006061644646,18874.77884250757,5289.589415999999,6288.082552999999,14470.477790545026,7003.267669999999,7420.104783999999,8306.614352,10783.941603445219,9248.328908,10216.578926454104,8804.63872,5317.713770000001,6171.12581,2219.6065699402984,1607.0,1889.0,2064.0,2190.0,3508.3850728964717,2453.0,2640.0,2415.0,1228.206688,1270.9973239999997,-215.45747084317236,1260.27392,308.5919539665847,-492.0441224446425,1352.0,-873.3999347098487,929.6622970629561,727.1035175877313,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL1050539,CCCN(CCN1CCN(c2nccc3ccccc23)CC1)C1CCc2ccc(O)cc2C1,CHEMBL569322,Ki,nM,21.7,Ki,nM,21.7,7.663540266151471,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3646,990,9,17,32868.58010634253,25619.748025928828,34556.81055745179,28609.2364970521,35762.06598475465,30520.04716837103,37590.77106138048,32088.010469101704,33680.021385898806,33037.70675115137,32981.902331864025,29825.628314204012,27855.178102014346,20913.023697263987,18519.561441855276,6245.989707999998,7055.151065,14167.135518345814,7762.670613,8389.839313,8871.518644,11237.688980435465,9497.98975,10667.917265842652,8674.694763000001,5116.725889000002,6089.2609330000005,2251.659046550724,1916.0,2140.0,2333.0,2495.0,3596.319567110881,2604.0,2700.0,2389.0,1446.0396640000001,1531.379492,-160.12616732976275,1593.7590920000002,16.337189664986308,-277.4681084291115,1304.0,-447.76707797247667,128.98977543638824,-254.6419268977462,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3423552,Cn1c(=O)c2c(nc3n(CCCCN4CCN(c5ccc(Cl)cc5)CC4)c(-c4ccccc4)cn23)n(C)c1=O,CHEMBL3423337,Ki,nM,23.0,Ki,nM,23.0,7.638272163982407,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,5615,1332,10,19,27767.02219595493,29772.587287773196,30455.76367805602,30462.867274278495,33272.88555357605,32460.431620039355,33342.17431315462,33972.75279962834,32653.766752523497,35391.02826420027,35617.153851507595,28456.081470287456,30500.215229161167,21721.093114030286,20053.089195244564,9487.707707,9773.943372,15916.621697413924,10047.004917999999,10718.280594,11758.025419000001,11612.14363047787,12712.503415000001,11288.475590221804,11481.263213999999,7358.184402000003,7591.852825000002,3158.260047295775,2694.0,2779.0,2856.0,3025.0,3569.9979888746557,3308.0,3452.0,3050.0,1309.570314,1406.6089479999996,-535.1898099861137,1522.4014759999998,162.67622783614416,259.79957579805665,1836.0,-92.14887131470154,-260.2363584126274,-702.0578795869443,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL860506,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccc2CCc2ccc(cc2)CC3)CC1,CHEMBL210567,Ki,nM,15.0,Ki,nM,15.0,7.823908740944319,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,5436,1317,10,20,27790.96636920664,22029.897211881675,33523.24027179942,25617.217894208567,36981.18477362704,33697.26650139746,40802.908985386646,38873.70761110958,36137.816006777466,38099.44029224549,36442.93747700204,31341.812966995265,30454.537882208468,22344.608015701797,20628.73620474411,5968.633540000001,6565.947516999999,15927.530962378596,8599.342185000005,10501.358993999998,10403.733017000004,12273.830583860712,10500.866984000002,11589.425221281506,9333.301623000003,5756.602517000002,6724.508613000004,2497.5450368815787,1759.0,1998.0,2590.0,3062.0,3997.5474921009036,3020.0,2966.0,2573.0,1220.0276080000003,1477.094716,133.91525844788734,1691.9228679999999,-46.47221146104579,-1052.7093370626737,1466.0,-172.99660174293706,425.1002288179237,1320.7702861981134,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3089794,CN(C)C(=O)NC[C@H]1CC[C@H](CN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,CHEMBL3085825,Ki,nM,42.66,pKi,,7.37,7.36997914888659,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2542,787,9,17,21798.95193673357,16402.304325432593,25276.717309592957,18964.791434909603,26993.01536663498,22428.42622640735,28897.159507624583,24224.512121411335,31770.159479604263,25914.831711223058,27563.783631353188,26442.19350719201,23011.405111749256,18744.459531999193,15177.907220623034,4580.770982999999,5268.418549,12086.124145202964,6709.8617639999975,7385.195409,8006.743598999998,9946.77673534227,10247.36503,9218.773532069206,8223.221324999999,6616.217786000001,5592.027456000003,3571.505662733334,1361.0,1604.0,2005.0,2155.0,3141.518904775079,2344.0,2818.0,2235.0,947.4428800000002,1111.8352080000002,-306.63028254555576,1216.606338,48.628162694444285,-937.1664269377779,1626.0,-178.11779534989373,333.37619638808593,558.4382313068847,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5735667,Cc1nccc2c1C(=O)N(CCN1CCC(c3noc4ccccc34)CC1)CC2,CHEMBL6003642,Ki,nM,94.0,Ki,nM,94.0,7.026872146400302,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2555,824,8,16,19208.935437094762,16188.553637176761,21178.45193662991,18393.772643200347,21772.84260470497,20113.82664213811,26682.64968176706,22635.89746482284,25910.181682872328,26340.51769066386,27476.558227516198,23130.79779367293,23771.284718406863,16758.955979164137,15601.017329651253,4462.5486999999985,4967.263101999999,11955.104342254223,5496.764472999998,6399.3154129999975,7998.370422,8939.991965545474,8614.340920999999,8621.405411830403,7978.197254999999,4641.212645000002,5466.899493000003,1868.8472419272732,1313.0,1474.0,1626.0,1906.0,2787.043096254797,2302.0,2394.0,2154.0,857.835984,955.4218399999997,-33.29728417355393,995.921724,-592.0619408247937,-474.13442162280995,1178.0,-273.34326877292375,-19.677422721663795,636.5518246374694,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL895648,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccccn3)cc2)CC1,CHEMBL241973,Ki,nM,28.3,Ki,nM,28.3,7.548213564475709,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4320,1189,11,21,20247.48422630211,17569.513725370995,25307.885883360195,19502.549365308907,27377.287784973054,23384.23354681782,28972.899070513555,26533.21133847361,26973.04998053547,27739.546160986745,28366.273237119225,25209.134520844073,25000.46505798113,18601.977384017595,17502.9823401693,5181.325076,5407.838583999999,13835.674415837117,6010.189294999998,7105.680705999999,7947.327362999999,10556.67530205097,8681.133873,9957.323547121201,8079.5590029999985,5224.365513000001,5966.386304,2183.5887862153845,1493.0,1598.0,1812.0,2106.0,3342.405498751059,2299.0,2434.0,2216.0,906.499336,1109.4850720000002,743.0277129886391,1234.5539880000001,-531.9027200205918,-276.12083074461515,1328.0,707.1835368648502,-250.52261750786118,808.832656909193,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL671651,O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1cccs1,CHEMBL78655,Ki,nM,18.0,Ki,nM,18.0,7.744727494896693,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3127,932,9,18,22503.399552229563,17380.498027108995,23317.35556928149,20878.107904570737,24163.316123407312,23564.42099680747,28661.47536852152,24985.325150609686,28437.972988400354,26561.448207384896,28096.948255147985,26341.79751334711,25020.94917623701,17732.545278120422,16570.209337250668,5036.489322999998,6005.947127000001,13193.369778953795,7536.752844999999,8142.421509,8836.245106000002,9541.702235839623,11066.396005999999,9008.921975806505,9486.814638000002,7733.345387000001,6398.193765000003,4045.386128949153,1492.0,1803.0,2212.0,2346.0,3252.360105064114,2513.0,3018.0,2547.0,985.772562,1060.773762,-952.5481955869001,1122.140178,276.259668166906,-1736.5637168198796,1902.0,-1112.9480966820674,960.6326080813114,708.8646581311787,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3706129,O=C(N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)C1CCCOC1,CHEMBL3676871,Ki,nM,37.09,Ki,nM,37.09,7.43074316667139,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3753,1115,10,20,30549.924293744825,21355.942787377273,31368.650043507543,24994.382525619298,29799.012780011857,26410.828352551296,33908.86953904714,27419.554596096714,36774.38994757933,30543.95872513645,32535.61183091103,33444.26487263125,28474.599407824826,21975.122516756543,18462.35984213176,4966.502756999999,5922.2711659999995,13751.939312943692,6713.678175000001,7211.039222,8047.468981,11429.152374378964,8892.661528000002,10744.836927348604,8596.993977000002,5094.037800000003,6014.958788000001,2345.7451350857145,1553.0,1830.0,2030.0,2155.0,3603.7704433330964,2420.0,2599.0,2403.0,1324.5924920000002,1392.749464,-294.18959982204063,1358.555468,226.00813691918364,-794.7391213395915,1300.0,-727.125310976091,605.3350611032578,497.1473983869625,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL2168000,OCCN1CCN(c2cccc(Cl)c2Cl)CC1,CHEMBL2165675,Ki,nM,63.7,Ki,nM,63.7,7.195860567664649,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,544,272,5,10,4323.282755471874,4585.895174793646,6468.916829248648,5669.137215901821,11144.9072847232,8769.880261178916,14432.368394976014,12033.455157956143,13553.916481661501,13846.02696964997,15010.721902452427,13392.859818378874,12880.175810312028,9770.175677606894,8767.498596513995,1893.5608490000002,2200.5540739999997,7290.503772120745,3285.2197779999997,4314.980024,5182.526104999999,5424.464972524283,6943.588061,5050.50379117265,5213.73538,4909.191575000001,3549.2827519999996,2614.6406680606065,521.0,627.0,972.0,1245.0,1766.296671703759,1439.0,1833.0,1388.0,206.672,295.345452,-227.0600346170799,508.59949,-233.3370577961433,-897.5932706666667,1188.0,-34.73797087285059,86.4793566998181,-105.6543459024719,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL895394,COc1ccccc1N1CCN(CCCOc2ccc(-c3cn4ccc(C)cc4n3)cc2)CC1,CHEMBL231078,Ki,nM,78.0,Ki,nM,78.0,7.107905397309519,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4592,1253,11,21,19022.25243086247,19085.220025356368,23936.574666597604,20668.628322266177,26844.349966840156,24097.92630139447,28973.177829611304,26969.101943481757,27409.707227272673,28872.14427302814,29748.93149516669,24818.851750721427,26468.10659677356,19269.297577745492,18154.492664847065,5274.379605,5717.4602589999995,14259.191317586447,6504.540829999999,7392.775888000001,8260.030001000001,10683.46965814097,9166.285788000001,10229.806619072802,8864.49006,5368.629634000001,6324.7764019999995,2209.9261779393937,1528.0,1666.0,1929.0,2167.0,3403.4632310428133,2381.0,2564.0,2406.0,876.976244,1070.4587479999998,573.7347128613408,1226.0980160000001,-270.59335656381995,-278.74678718089984,1364.0,873.3143940669183,-20.38033599055723,-232.60834989598425,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL4685403,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1csc2ccccc12,CHEMBL4793608,Ki,nM,19.95,pKi,,7.7,7.700057099977233,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2889,899,9,17,16826.775030057655,18128.33537467938,18258.41393732801,19325.933799538143,19097.30199798359,19747.59011957536,20504.12899172996,20966.341679768037,22613.453230723284,24426.017575951966,25785.032733278695,21268.36917401687,24533.56793982369,15410.949895924152,16250.249152702032,5741.313754000001,6531.300532,12604.96728448806,6696.136992999999,7352.638770999998,10075.687494,8447.315490775427,10400.528493999998,8181.289869561099,9870.061811,6609.359484000001,7197.612180000002,2930.514840679245,1658.0,1866.0,1904.0,2107.0,2803.0301283740705,2790.0,2835.0,2621.0,806.221356,864.840102,-772.5331946685656,906.2037140000001,-1115.9895417219652,-385.16529765717365,1666.0,-292.9177803940588,-594.2669983050646,-758.6938044799236,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5381008,O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1ccnc2ccccc12,CHEMBL5429826,Ki,nM,29.0,Ki,nM,29.0,7.5376020021010435,High,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4736,1227,10,20,27842.18011158518,23392.829250462877,27289.580493874215,25732.588517643686,28148.341703021586,27426.102746544126,32834.20453774283,29776.797706785932,32409.902351262474,32272.99977706043,34060.07038452208,29834.399087696052,28926.606409522836,19990.195411030698,19092.06585698427,6399.248392999999,7188.019172999999,15050.742457448274,8255.526937999999,9521.202001000001,10456.493474,10834.33722797227,12474.655137,10323.058766739201,10189.133082,7626.066633000001,6866.430589,3721.2450944776115,1897.0,2119.0,2417.0,2727.0,3580.6634178631534,2956.0,3386.0,2736.0,1236.359464,1245.293176,-605.9891886148365,1304.124906,183.94758312653116,-1498.0127879567833,1878.0,-905.1377787428057,748.0863100269933,271.7810133822534,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
